case,ordinal,address,element_size,alignment,offset,extent,column_capacity,mod64,mod4096,mod65536,next_stride,next_gap,field_path
9,32,4671860625152,4,64,9228032,300032,75008,0,3840,52992,300096,64,separation_steering.zs
9,33,4671860925248,1,64,9528128,75008,75008,0,832,25408,75072,64,navigation_risk_tiers
9,34,4671861000320,1,64,9603200,75008,75008,0,2176,34944,75072,64,navigation_lower_risk_scan_counts
9,35,4671861075392,1,64,9678272,75008,75008,0,3520,44480,75072,64,avoidance_choice_indices
9,36,4671861150464,1,64,9753344,75008,75008,0,768,54016,75072,64,avoidance_clear_scan_counts
9,37,4671861225536,2,64,9828416,150016,75008,0,2112,63552,150080,64,attack_reposition_countdowns.counters
9,38,4671861375616,2,64,9978496,150016,75008,0,640,17024,150080,64,attack_cooldowns.counters
9,39,4671861525696,8,64,10128576,600064,75008,0,3264,36032,600128,64,target_handles
9,40,4671862125824,4,64,10728704,300032,75008,0,1280,46336,300096,64,target_locations.xs
9,41,4671862425920,4,64,11028800,300032,75008,0,2368,18752,300096,64,target_locations.ys
9,42,4671862726016,4,64,11328896,300032,75008,0,3456,56704,300096,64,target_locations.zs
9,43,4671863026112,4,64,11628992,300032,75008,0,448,29120,300096,64,target_velocities.xs
9,44,4671863326208,4,64,11929088,300032,75008,0,1536,1536,300096,64,target_velocities.ys
9,45,4671863626304,4,64,12229184,300032,75008,0,2624,39488,300096,64,target_velocities.zs
9,46,4671863926400,4,64,12529280,300032,75008,0,3712,11904,300096,64,target_directions.xs
9,47,4671864226496,4,64,12829376,300032,75008,0,704,49856,300096,64,target_directions.ys
9,48,4671864526592,4,64,13129472,300032,75008,0,1792,22272,300096,64,target_directions.zs
9,49,4671864826688,4,64,13429568,300032,75008,0,2880,60224,300096,64,intercept_times
9,50,4671865126784,4,64,13729664,300032,75008,0,3968,32640,300096,64,target_distance_sq
9,51,4671865426880,4,64,14029760,300032,75008,0,960,5056,300096,64,target_distances
9,52,4671865726976,4,64,14329856,300032,75008,0,2048,43008,,,target_radii
10,0,4889316950016,4,64,0,524288,131072,0,0,0,524480,192,bundle0.positions
10,1,4889317474496,4,64,524480,524288,131072,0,192,192,524480,192,bundle0.velocities
10,2,4889317998976,32,64,1048960,4194304,131072,0,384,384,4194496,192,bundle0.aligned32
10,3,4889322193472,64,64,5243456,8388608,131072,0,576,576,8388800,192,bundle0.aligned64
10,4,4889330582272,256,256,13632256,33554432,131072,0,768,768,33554624,192,bundle0.aligned256
10,5,4889364136896,4,64,47186880,524288,131072,0,960,960,524480,192,bundle1.positions
10,6,4889364661376,4,64,47711360,524288,131072,0,1152,1152,524480,192,bundle1.velocities
10,7,4889365185856,32,64,48235840,4194304,131072,0,1344,1344,4194496,192,bundle1.aligned32
10,8,4889369380352,64,64,52430336,8388608,131072,0,1536,1536,8388864,256,bundle1.aligned64
10,9,4889377769216,256,256,60819200,33554432,131072,0,1792,1792,33554624,192,bundle1.aligned256
10,10,4889411323840,4,64,94373824,524288,131072,0,1984,1984,524480,192,bundle2.positions
10,11,4889411848320,4,64,94898304,524288,131072,0,2176,2176,524480,192,bundle2.velocities
10,12,4889412372800,32,64,95422784,4194304,131072,0,2368,2368,4194496,192,bundle2.aligned32
10,13,4889416567296,64,64,99617280,8388608,131072,0,2560,2560,8388864,256,bundle2.aligned64
10,14,4889424956160,256,256,108006144,33554432,131072,0,2816,2816,,,bundle2.aligned256
11,0,4215275520000,4,64,0,262144,65536,0,0,0,262336,192,bundle0.positions
11,1,4215275782336,4,64,262336,262144,65536,0,192,192,262336,192,bundle0.velocities
11,2,4215276044672,32,64,524672,2097152,65536,0,384,384,2097344,192,bundle0.aligned32
11,3,4215278142016,64,64,2622016,4194304,65536,0,576,576,4194496,192,bundle0.aligned64
11,4,4215282336512,256,256,6816512,16777216,65536,0,768,768,16777408,192,bundle0.aligned256
11,5,4215299113920,4,64,23593920,262144,65536,0,960,960,262336,192,bundle1.positions
11,6,4215299376256,4,64,23856256,262144,65536,0,1152,1152,262336,192,bundle1.velocities
11,7,4215299638592,32,64,24118592,2097152,65536,0,1344,1344,2097344,192,bundle1.aligned32
11,8,4215301735936,64,64,26215936,4194304,65536,0,1536,1536,4194560,256,bundle1.aligned64
11,9,4215305930496,256,256,30410496,16777216,65536,0,1792,1792,16777408,192,bundle1.aligned256
11,10,4215322707904,4,64,47187904,262144,65536,0,1984,1984,262336,192,bundle2.positions
11,11,4215322970240,4,64,47450240,262144,65536,0,2176,2176,262336,192,bundle2.velocities
11,12,4215323232576,32,64,47712576,2097152,65536,0,2368,2368,2097344,192,bundle2.aligned32
11,13,4215325329920,64,64,49809920,4194304,65536,0,2560,2560,4194560,256,bundle2.aligned64
11,14,4215329524480,256,256,54004480,16777216,65536,0,2816,2816,,,bundle2.aligned256
12,0,5747740704768,1,64,0,75008,75008,0,0,0,75200,192,bundle0.flags
12,1,5747740779968,2,64,75200,150016,75008,0,1472,9664,150208,192,bundle0.counters
12,2,5747740930176,4,64,225408,300032,75008,0,128,28800,300224,192,bundle0.counts
12,3,5747741230400,8,64,525632,600064,75008,0,1344,1344,600256,192,bundle0.totals
12,4,5747741830656,3,64,1125888,225024,75008,0,3584,11776,225216,192,bundle0.payloads
12,5,5747742055872,4,64,1351104,300032,75008,0,3520,40384,300224,192,bundle0.values
12,6,5747742356096,8,64,1651328,600064,75008,0,640,12928,600256,192,bundle0.rates
12,7,5747742956352,1,64,2251584,75008,75008,0,2880,23360,75200,192,bundle1.flags
12,8,5747743031552,2,64,2326784,150016,75008,0,256,33024,150208,192,bundle1.counters
12,9,5747743181760,4,64,2476992,300032,75008,0,3008,52160,300224,192,bundle1.counts
12,10,5747743481984,8,64,2777216,600064,75008,0,128,24704,600256,192,bundle1.totals
12,11,5747744082240,3,64,3377472,225024,75008,0,2368,35136,225216,192,bundle1.payloads
12,12,5747744307456,4,64,3602688,300032,75008,0,2304,63744,300224,192,bundle1.values
12,13,5747744607680,8,64,3902912,600064,75008,0,3520,36288,600256,192,bundle1.rates
12,14,5747745207936,1,64,4503168,75008,75008,0,1664,46720,75200,192,bundle2.flags
12,15,5747745283136,2,64,4578368,150016,75008,0,3136,56384,150208,192,bundle2.counters
12,16,5747745433344,4,64,4728576,300032,75008,0,1792,9984,300224,192,bundle2.counts
12,17,5747745733568,8,64,5028800,600064,75008,0,3008,48064,600256,192,bundle2.totals
12,18,5747746333824,3,64,5629056,225024,75008,0,1152,58496,225216,192,bundle2.payloads
12,19,5747746559040,4,64,5854272,300032,75008,0,1088,21568,300224,192,bundle2.values
12,20,5747746859264,8,64,6154496,600064,75008,0,2304,59648,600256,192,bundle2.rates
12,21,5747747459520,1,64,6754752,75008,75008,0,448,4544,75200,192,bundle3.flags
12,22,5747747534720,2,64,6829952,150016,75008,0,1920,14208,150208,192,bundle3.counters
12,23,5747747684928,4,64,6980160,300032,75008,0,576,33344,300224,192,bundle3.counts
12,24,5747747985152,8,64,7280384,600064,75008,0,1792,5888,600256,192,bundle3.totals
12,25,5747748585408,3,64,7880640,225024,75008,0,4032,16320,225216,192,bundle3.payloads
12,26,5747748810624,4,64,8105856,300032,75008,0,3968,44928,300224,192,bundle3.values
12,27,5747749110848,8,64,8406080,600064,75008,0,1088,17472,600256,192,bundle3.rates
12,28,5747749711104,1,64,9006336,75008,75008,0,3328,27904,75200,192,bundle4.flags
12,29,5747749786304,2,64,9081536,150016,75008,0,704,37568,150208,192,bundle4.counters
12,30,5747749936512,4,64,9231744,300032,75008,0,3456,56704,300224,192,bundle4.counts
12,31,5747750236736,8,64,9531968,600064,75008,0,576,29248,600256,192,bundle4.totals
12,32,5747750836992,3,64,10132224,225024,75008,0,2816,39680,225216,192,bundle4.payloads
12,33,5747751062208,4,64,10357440,300032,75008,0,2752,2752,300224,192,bundle4.values
12,34,5747751362432,8,64,10657664,600064,75008,0,3968,40832,600256,192,bundle4.rates
12,35,5747751962688,1,64,11257920,75008,75008,0,2112,51264,75200,192,bundle5.flags
12,36,5747752037888,2,64,11333120,150016,75008,0,3584,60928,150208,192,bundle5.counters
12,37,5747752188096,4,64,11483328,300032,75008,0,2240,14528,300224,192,bundle5.counts
12,38,5747752488320,8,64,11783552,600064,75008,0,3456,52608,600256,192,bundle5.totals
12,39,5747753088576,3,64,12383808,225024,75008,0,1600,63040,225216,192,bundle5.payloads
12,40,5747753313792,4,64,12609024,300032,75008,0,1536,26112,300224,192,bundle5.values
12,41,5747753614016,8,64,12909248,600064,75008,0,2752,64192,,,bundle5.rates
13,0,5365789884416,4,64,0,300032,75008,0,0,0,300224,192,bundle0.positions
13,1,5365790184640,4,64,300224,300032,75008,0,1216,38080,300224,192,bundle0.velocities
13,2,5365790484864,32,64,600448,2400256,75008,0,2432,10624,2400448,192,bundle0.aligned32
13,3,5365792885312,64,64,3000896,4800512,75008,0,2624,51776,4800704,192,bundle0.aligned64
13,4,5365797686016,256,256,7801600,19202048,75008,0,2816,2816,19202240,192,bundle0.aligned256
13,5,5365816888256,4,64,27003840,300032,75008,0,3008,3008,300224,192,bundle1.positions
13,6,5365817188480,4,64,27304064,300032,75008,0,128,41088,300224,192,bundle1.velocities
13,7,5365817488704,32,64,27604288,2400256,75008,0,1344,13632,2400448,192,bundle1.aligned32
13,8,5365819889152,64,64,30004736,4800512,75008,0,1536,54784,4800768,256,bundle1.aligned64
13,9,5365824689920,256,256,34805504,19202048,75008,0,1792,5888,19202240,192,bundle1.aligned256
13,10,5365843892160,4,64,54007744,300032,75008,0,1984,6080,300224,192,bundle2.positions
13,11,5365844192384,4,64,54307968,300032,75008,0,3200,44160,300224,192,bundle2.velocities
13,12,5365844492608,32,64,54608192,2400256,75008,0,320,16704,2400448,192,bundle2.aligned32
13,13,5365846893056,64,64,57008640,4800512,75008,0,512,57856,4800768,256,bundle2.aligned64
13,14,5365851693824,256,256,61809408,19202048,75008,0,768,8960,,,bundle2.aligned256
14,0,5200970514432,4,64,0,300032,75008,0,0,0,300096,64,bundle0.positions
14,1,5200970814528,4,64,300096,300032,75008,0,1088,37952,300096,64,bundle0.velocities
14,2,5200971114624,32,64,600192,2400256,75008,0,2176,10368,2400320,64,bundle0.aligned32
14,3,5200973514944,64,64,3000512,4800512,75008,0,2240,51392,4800576,64,bundle0.aligned64
14,4,5200978315520,256,256,7801088,19202048,75008,0,2304,2304,19202112,64,bundle0.aligned256
14,5,5200997517632,4,64,27003200,300032,75008,0,2368,2368,300096,64,bundle1.positions
14,6,5200997817728,4,64,27303296,300032,75008,0,3456,40320,300096,64,bundle1.velocities
14,7,5200998117824,32,64,27603392,2400256,75008,0,448,12736,2400320,64,bundle1.aligned32
14,8,5201000518144,64,64,30003712,4800512,75008,0,512,53760,4800768,256,bundle1.aligned64
14,9,5201005318912,256,256,34804480,19202048,75008,0,768,4864,19202112,64,bundle1.aligned256
14,10,5201024521024,4,64,54006592,300032,75008,0,832,4928,300096,64,bundle2.positions
14,11,5201024821120,4,64,54306688,300032,75008,0,1920,42880,300096,64,bundle2.velocities
14,12,5201025121216,32,64,54606784,2400256,75008,0,3008,15296,2400320,64,bundle2.aligned32
14,13,5201027521536,64,64,57007104,4800512,75008,0,3072,56320,4800768,256,bundle2.aligned64
14,14,5201032322304,256,256,61807872,19202048,75008,0,3328,7424,,,bundle2.aligned256
15,0,5264825319424,8,64,0,600064,75008,0,0,0,600064,0,entity_handles
15,1,5264825919488,4,64,600064,300032,75008,0,2048,10240,300032,0,integral_biases
15,2,5264826219520,4,64,900096,300032,75008,0,3072,48128,300032,0,float_biases
15,3,5264826519552,1,64,1200128,75008,75008,0,0,20480,75008,0,tasks
15,4,5264826594560,4,64,1275136,300032,75008,0,1280,29952,300032,0,locations.xs
15,5,5264826894592,4,64,1575168,300032,75008,0,2304,2304,300032,0,locations.ys
15,6,5264827194624,4,64,1875200,300032,75008,0,3328,40192,300032,0,locations.zs
15,7,5264827494656,4,64,2175232,300032,75008,0,256,12544,300032,0,desired_move_locations.xs
15,8,5264827794688,4,64,2475264,300032,75008,0,1280,50432,300032,0,desired_move_locations.ys
15,9,5264828094720,4,64,2775296,300032,75008,0,2304,22784,300032,0,desired_move_locations.zs
15,10,5264828394752,4,64,3075328,300032,75008,0,3328,60672,300032,0,aim_directions.xs
15,11,5264828694784,4,64,3375360,300032,75008,0,256,33024,300032,0,aim_directions.ys
15,12,5264828994816,4,64,3675392,300032,75008,0,1280,5376,300032,0,aim_directions.zs
15,13,5264829294848,4,64,3975424,300032,75008,0,2304,43264,300032,0,desired_aiming_directions.xs
15,14,5264829594880,4,64,4275456,300032,75008,0,3328,15616,300032,0,desired_aiming_directions.ys
15,15,5264829894912,4,64,4575488,300032,75008,0,256,53504,300032,0,desired_aiming_directions.zs
15,16,5264830194944,4,64,4875520,300032,75008,0,1280,25856,300032,0,movement_directions.xs
15,17,5264830494976,4,64,5175552,300032,75008,0,2304,63744,300032,0,movement_directions.ys
15,18,5264830795008,4,64,5475584,300032,75008,0,3328,36096,300032,0,movement_directions.zs
15,19,5264831095040,4,64,5775616,300032,75008,0,256,8448,300032,0,velocities.xs
15,20,5264831395072,4,64,6075648,300032,75008,0,1280,46336,300032,0,velocities.ys
15,21,5264831695104,4,64,6375680,300032,75008,0,2304,18688,300032,0,velocities.zs
15,22,5264831995136,4,64,6675712,300032,75008,0,3328,56576,300032,0,move_distances
15,23,5264832295168,4,64,6975744,300032,75008,0,256,28928,300032,0,speeds
15,24,5264832595200,1,64,7275776,75008,75008,0,1280,1280,75008,0,teams
15,25,5264832670208,4,64,7350784,300032,75008,0,2560,10752,300032,0,healths
15,26,5264832970240,8,64,7650816,600064,75008,0,3584,48640,600064,0,parent_handles
15,27,5264833570304,1,64,8250880,75008,75008,0,1536,58880,75008,0,awareness_scan_countdowns.counters
15,28,5264833645312,2,64,8325888,150016,75008,0,2816,2816,150016,0,navigation_update_countdowns.remaining_ticks
15,29,5264833795328,2,64,8475904,150016,75008,0,1280,21760,150016,0,navigation_update_countdowns.periods
15,30,5264833945344,4,64,8625920,300032,75008,0,3840,40704,300032,0,separation_steering.xs
15,31,5264834245376,4,64,8925952,300032,75008,0,768,13056,300032,0,separation_steering.ys
15,32,5264834545408,4,64,9225984,300032,75008,0,1792,50944,300032,0,separation_steering.zs
15,33,5264834845440,1,64,9526016,75008,75008,0,2816,23296,75008,0,navigation_risk_tiers
15,34,5264834920448,1,64,9601024,75008,75008,0,0,32768,75008,0,navigation_lower_risk_scan_counts
15,35,5264834995456,1,64,9676032,75008,75008,0,1280,42240,75008,0,avoidance_choice_indices
15,36,5264835070464,1,64,9751040,75008,75008,0,2560,51712,75008,0,avoidance_clear_scan_counts
15,37,5264835145472,2,64,9826048,150016,75008,0,3840,61184,150016,0,attack_reposition_countdowns.counters
15,38,5264835295488,2,64,9976064,150016,75008,0,2304,14592,150016,0,attack_cooldowns.counters
15,39,5264835445504,8,64,10126080,600064,75008,0,768,33536,600064,0,target_handles
15,40,5264836045568,4,64,10726144,300032,75008,0,2816,43776,300032,0,target_locations.xs
15,41,5264836345600,4,64,11026176,300032,75008,0,3840,16128,300032,0,target_locations.ys
15,42,5264836645632,4,64,11326208,300032,75008,0,768,54016,300032,0,target_locations.zs
15,43,5264836945664,4,64,11626240,300032,75008,0,1792,26368,300032,0,target_velocities.xs
15,44,5264837245696,4,64,11926272,300032,75008,0,2816,64256,300032,0,target_velocities.ys
15,45,5264837545728,4,64,12226304,300032,75008,0,3840,36608,300032,0,target_velocities.zs
15,46,5264837845760,4,64,12526336,300032,75008,0,768,8960,300032,0,target_directions.xs
15,47,5264838145792,4,64,12826368,300032,75008,0,1792,46848,300032,0,target_directions.ys
15,48,5264838445824,4,64,13126400,300032,75008,0,2816,19200,300032,0,target_directions.zs
15,49,5264838745856,4,64,13426432,300032,75008,0,3840,57088,300032,0,intercept_times
15,50,5264839045888,4,64,13726464,300032,75008,0,768,29440,300032,0,target_distance_sq
15,51,5264839345920,4,64,14026496,300032,75008,0,1792,1792,300032,0,target_distances
15,52,5264839645952,4,64,14326528,300032,75008,0,2816,39680,,,target_radii
16,0,3816347598848,1,64,0,65536,65536,0,0,0,65536,0,bundle0.flags
16,1,3816347664384,2,64,65536,131072,65536,0,0,0,131072,0,bundle0.counters
16,2,3816347795456,4,64,196608,262144,65536,0,0,0,262144,0,bundle0.counts
16,3,3816348057600,8,64,458752,524288,65536,0,0,0,524288,0,bundle0.totals
16,4,3816348581888,3,64,983040,196608,65536,0,0,0,196608,0,bundle0.payloads
16,5,3816348778496,4,64,1179648,262144,65536,0,0,0,262144,0,bundle0.values
16,6,3816349040640,8,64,1441792,524288,65536,0,0,0,524288,0,bundle0.rates
16,7,3816349564928,1,64,1966080,65536,65536,0,0,0,65536,0,bundle1.flags
16,8,3816349630464,2,64,2031616,131072,65536,0,0,0,131072,0,bundle1.counters
16,9,3816349761536,4,64,2162688,262144,65536,0,0,0,262144,0,bundle1.counts
16,10,3816350023680,8,64,2424832,524288,65536,0,0,0,524288,0,bundle1.totals
16,11,3816350547968,3,64,2949120,196608,65536,0,0,0,196608,0,bundle1.payloads
16,12,3816350744576,4,64,3145728,262144,65536,0,0,0,262144,0,bundle1.values
16,13,3816351006720,8,64,3407872,524288,65536,0,0,0,524288,0,bundle1.rates
16,14,3816351531008,1,64,3932160,65536,65536,0,0,0,65536,0,bundle2.flags
16,15,3816351596544,2,64,3997696,131072,65536,0,0,0,131072,0,bundle2.counters
16,16,3816351727616,4,64,4128768,262144,65536,0,0,0,262144,0,bundle2.counts
16,17,3816351989760,8,64,4390912,524288,65536,0,0,0,524288,0,bundle2.totals
16,18,3816352514048,3,64,4915200,196608,65536,0,0,0,196608,0,bundle2.payloads
16,19,3816352710656,4,64,5111808,262144,65536,0,0,0,262144,0,bundle2.values
16,20,3816352972800,8,64,5373952,524288,65536,0,0,0,524288,0,bundle2.rates
16,21,3816353497088,1,64,5898240,65536,65536,0,0,0,65536,0,bundle3.flags
16,22,3816353562624,2,64,5963776,131072,65536,0,0,0,131072,0,bundle3.counters
16,23,3816353693696,4,64,6094848,262144,65536,0,0,0,262144,0,bundle3.counts
16,24,3816353955840,8,64,6356992,524288,65536,0,0,0,524288,0,bundle3.totals
16,25,3816354480128,3,64,6881280,196608,65536,0,0,0,196608,0,bundle3.payloads
16,26,3816354676736,4,64,7077888,262144,65536,0,0,0,262144,0,bundle3.values
16,27,3816354938880,8,64,7340032,524288,65536,0,0,0,524288,0,bundle3.rates
16,28,3816355463168,1,64,7864320,65536,65536,0,0,0,65536,0,bundle4.flags
16,29,3816355528704,2,64,7929856,131072,65536,0,0,0,131072,0,bundle4.counters
16,30,3816355659776,4,64,8060928,262144,65536,0,0,0,262144,0,bundle4.counts
16,31,3816355921920,8,64,8323072,524288,65536,0,0,0,524288,0,bundle4.totals
16,32,3816356446208,3,64,8847360,196608,65536,0,0,0,196608,0,bundle4.payloads
16,33,3816356642816,4,64,9043968,262144,65536,0,0,0,262144,0,bundle4.values
16,34,3816356904960,8,64,9306112,524288,65536,0,0,0,524288,0,bundle4.rates
16,35,3816357429248,1,64,9830400,65536,65536,0,0,0,65536,0,bundle5.flags
16,36,3816357494784,2,64,9895936,131072,65536,0,0,0,131072,0,bundle5.counters
16,37,3816357625856,4,64,10027008,262144,65536,0,0,0,262144,0,bundle5.counts
16,38,3816357888000,8,64,10289152,524288,65536,0,0,0,524288,0,bundle5.totals
16,39,3816358412288,3,64,10813440,196608,65536,0,0,0,196608,0,bundle5.payloads
16,40,3816358608896,4,64,11010048,262144,65536,0,0,0,262144,0,bundle5.values
16,41,3816358871040,8,64,11272192,524288,65536,0,0,0,,,bundle5.rates
